Time,Open,High,Low,Close,Volume
01.02.2012 01:00:00.000,1.30761,1.30828,1.30740,1.30828,321.03
01.02.2012 01:01:00.000,1.30830,1.30830,1.30804,1.30806,211.94
01.02.2012 01:02:00.000,1.30806,1.30806,1.30720,1.30720,307.14
01.02.2012 01:03:00.000,1.30722,1.30730,1.30645,1.30660,311.42
01.02.2012 01:04:00.000,1.30660,1.30690,1.30649,1.30679,275.89
01.02.2012 01:05:00.000,1.30679,1.30702,1.30678,1.30695,224.69
01.02.2012 01:06:00.000,1.30695,1.30699,1.30662,1.30671,243.34
01.02.2012 01:07:00.000,1.30667,1.30669,1.30648,1.30651,164.11
01.02.2012 01:08:00.000,1.30650,1.30651,1.30635,1.30649,192.71
01.02.2012 01:09:00.000,1.30655,1.30710,1.30654,1.30709,275.19
01.02.2012 01:10:00.000,1.30712,1.30773,1.30710,1.30770,314.94
01.02.2012 01:11:00.000,1.30770,1.30770,1.30730,1.30730,185.96
01.02.2012 01:12:00.000,1.30730,1.30760,1.30728,1.30755,186.11
01.02.2012 01:13:00.000,1.30756,1.30765,1.30749,1.30750,175.82
01.02.2012 01:14:00.000,1.30750,1.30770,1.30743,1.30760,193.97
01.02.2012 01:15:00.000,1.30763,1.30785,1.30763,1.30769,162.78
01.02.2012 01:16:00.000,1.30767,1.30777,1.30764,1.30764,169.07
01.02.2012 01:17:00.000,1.30767,1.30772,1.30749,1.30750,179.60
01.02.2012 01:18:00.000,1.30750,1.30750,1.30728,1.30728,170.24
01.02.2012 01:19:00.000,1.30728,1.30744,1.30716,1.30744,269.23
01.02.2012 01:20:00.000,1.30744,1.30759,1.30738,1.30759,197.24
01.02.2012 01:21:00.000,1.30759,1.30760,1.30743,1.30758,172.83
01.02.2012 01:22:00.000,1.30758,1.30767,1.30672,1.30672,298.29
01.02.2012 01:23:00.000,1.30679,1.30679,1.30638,1.30668,258.55
01.02.2012 01:24:00.000,1.30671,1.30672,1.30650,1.30657,212.19
01.02.2012 01:25:00.000,1.30659,1.30664,1.30629,1.30638,222.08
01.02.2012 01:26:00.000,1.30639,1.30659,1.30631,1.30654,225.34
01.02.2012 01:27:00.000,1.30656,1.30679,1.30643,1.30679,213.50
01.02.2012 01:28:00.000,1.30679,1.30679,1.30644,1.30645,163.41
01.02.2012 01:29:00.000,1.30646,1.30683,1.30642,1.30680,174.90
01.02.2012 01:30:00.000,1.30680,1.30680,1.30660,1.30675,114.45
01.02.2012 01:31:00.000,1.30675,1.30692,1.30669,1.30671,104.14
01.02.2012 01:32:00.000,1.30671,1.30689,1.30669,1.30681,153.87
01.02.2012 01:33:00.000,1.30679,1.30680,1.30649,1.30649,196.98
01.02.2012 01:34:00.000,1.30650,1.30655,1.30638,1.30646,166.84
01.02.2012 01:35:00.000,1.30646,1.30658,1.30645,1.30649,147.68
01.02.2012 01:36:00.000,1.30649,1.30659,1.30646,1.30646,93.99
01.02.2012 01:37:00.000,1.30644,1.30644,1.30567,1.30570,326.13
01.02.2012 01:38:00.000,1.30570,1.30593,1.30570,1.30583,174.87
01.02.2012 01:39:00.000,1.30583,1.30583,1.30528,1.30528,262.37
01.02.2012 01:40:00.000,1.30529,1.30571,1.30529,1.30556,237.49
01.02.2012 01:41:00.000,1.30555,1.30564,1.30527,1.30544,251.46
01.02.2012 01:42:00.000,1.30544,1.30554,1.30542,1.30544,116.95
01.02.2012 01:43:00.000,1.30544,1.30574,1.30543,1.30574,134.36
01.02.2012 01:44:00.000,1.30574,1.30591,1.30574,1.30587,171.83
01.02.2012 01:45:00.000,1.30587,1.30588,1.30570,1.30576,145.54
01.02.2012 01:46:00.000,1.30574,1.30624,1.30574,1.30622,179.30
01.02.2012 01:47:00.000,1.30622,1.30645,1.30608,1.30622,232.82
01.02.2012 01:48:00.000,1.30622,1.30651,1.30622,1.30637,186.29
01.02.2012 01:49:00.000,1.30641,1.30649,1.30622,1.30625,159.29
01.02.2012 01:50:00.000,1.30625,1.30659,1.30625,1.30653,187.13
01.02.2012 01:51:00.000,1.30653,1.30663,1.30653,1.30657,86.74
01.02.2012 01:52:00.000,1.30657,1.30660,1.30639,1.30659,172.75
01.02.2012 01:53:00.000,1.30655,1.30660,1.30654,1.30656,84.12
01.02.2012 01:54:00.000,1.30655,1.30659,1.30651,1.30655,132.09
01.02.2012 01:55:00.000,1.30660,1.30680,1.30656,1.30680,238.65
01.02.2012 01:56:00.000,1.30680,1.30686,1.30680,1.30681,154.82
01.02.2012 01:57:00.000,1.30681,1.30685,1.30670,1.30671,217.36
01.02.2012 01:58:00.000,1.30672,1.30674,1.30660,1.30660,162.84
01.02.2012 01:59:00.000,1.30660,1.30678,1.30652,1.30678,164.70
01.02.2012 02:00:00.000,1.30675,1.30704,1.30666,1.30704,168.75
01.02.2012 02:01:00.000,1.30703,1.30736,1.30703,1.30733,246.98
01.02.2012 02:02:00.000,1.30733,1.30746,1.30733,1.30740,137.47
01.02.2012 02:03:00.000,1.30740,1.30756,1.30738,1.30745,219.68
01.02.2012 02:04:00.000,1.30747,1.30776,1.30747,1.30758,266.08
01.02.2012 02:05:00.000,1.30758,1.30769,1.30753,1.30758,195.85
01.02.2012 02:06:00.000,1.30756,1.30772,1.30743,1.30746,210.47
01.02.2012 02:07:00.000,1.30743,1.30746,1.30732,1.30733,114.32
01.02.2012 02:08:00.000,1.30733,1.30740,1.30709,1.30717,197.63
01.02.2012 02:09:00.000,1.30720,1.30739,1.30715,1.30718,191.79
01.02.2012 02:10:00.000,1.30718,1.30725,1.30712,1.30725,150.90
01.02.2012 02:11:00.000,1.30723,1.30724,1.30706,1.30709,152.63
01.02.2012 02:12:00.000,1.30710,1.30728,1.30707,1.30728,104.06
01.02.2012 02:13:00.000,1.30728,1.30730,1.30726,1.30728,61.10
01.02.2012 02:14:00.000,1.30728,1.30734,1.30719,1.30729,128.97
01.02.2012 02:15:00.000,1.30735,1.30739,1.30719,1.30730,92.67
01.02.2012 02:16:00.000,1.30730,1.30739,1.30730,1.30739,52.39
01.02.2012 02:17:00.000,1.30739,1.30748,1.30732,1.30748,104.64
01.02.2012 02:18:00.000,1.30745,1.30771,1.30741,1.30768,99.20
01.02.2012 02:19:00.000,1.30768,1.30780,1.30765,1.30767,137.84
01.02.2012 02:20:00.000,1.30768,1.30771,1.30764,1.30767,87.34
01.02.2012 02:21:00.000,1.30767,1.30768,1.30759,1.30764,100.29
01.02.2012 02:22:00.000,1.30761,1.30761,1.30716,1.30717,190.09
01.02.2012 02:23:00.000,1.30719,1.30733,1.30717,1.30730,104.59
01.02.2012 02:24:00.000,1.30730,1.30732,1.30723,1.30726,156.02
01.02.2012 02:25:00.000,1.30726,1.30733,1.30726,1.30733,85.77
01.02.2012 02:26:00.000,1.30735,1.30745,1.30735,1.30741,106.61
01.02.2012 02:27:00.000,1.30742,1.30768,1.30742,1.30753,144.97
01.02.2012 02:28:00.000,1.30754,1.30754,1.30741,1.30747,91.25
01.02.2012 02:29:00.000,1.30747,1.30754,1.30737,1.30751,85.38
01.02.2012 02:30:00.000,1.30751,1.30752,1.30735,1.30735,112.64
01.02.2012 02:31:00.000,1.30737,1.30740,1.30699,1.30708,168.09
01.02.2012 02:32:00.000,1.30706,1.30706,1.30683,1.30701,108.06
01.02.2012 02:33:00.000,1.30701,1.30720,1.30701,1.30710,175.65
01.02.2012 02:34:00.000,1.30710,1.30716,1.30697,1.30711,163.02
01.02.2012 02:35:00.000,1.30711,1.30741,1.30711,1.30737,134.14
01.02.2012 02:36:00.000,1.30734,1.30736,1.30723,1.30723,49.55
01.02.2012 02:37:00.000,1.30725,1.30725,1.30692,1.30692,185.10
01.02.2012 02:38:00.000,1.30692,1.30695,1.30670,1.30671,137.59
01.02.2012 02:39:00.000,1.30673,1.30711,1.30673,1.30711,152.55
01.02.2012 02:40:00.000,1.30708,1.30708,1.30687,1.30695,84.79
01.02.2012 02:41:00.000,1.30692,1.30701,1.30687,1.30701,62.08
01.02.2012 02:42:00.000,1.30701,1.30720,1.30700,1.30712,134.48
01.02.2012 02:43:00.000,1.30712,1.30713,1.30703,1.30709,93.06
01.02.2012 02:44:00.000,1.30709,1.30731,1.30709,1.30726,91.86
01.02.2012 02:45:00.000,1.30725,1.30725,1.30680,1.30707,199.64
01.02.2012 02:46:00.000,1.30707,1.30719,1.30705,1.30719,78.57
01.02.2012 02:47:00.000,1.30716,1.30740,1.30716,1.30739,110.10
01.02.2012 02:48:00.000,1.30739,1.30753,1.30739,1.30751,92.40
01.02.2012 02:49:00.000,1.30751,1.30753,1.30724,1.30724,103.54
01.02.2012 02:50:00.000,1.30723,1.30723,1.30706,1.30708,122.44
01.02.2012 02:51:00.000,1.30708,1.30743,1.30702,1.30740,120.29
01.02.2012 02:52:00.000,1.30740,1.30740,1.30719,1.30720,129.69
01.02.2012 02:53:00.000,1.30720,1.30720,1.30719,1.30719,7.27
01.02.2012 02:54:00.000,1.30720,1.30731,1.30707,1.30731,72.78
01.02.2012 02:55:00.000,1.30731,1.30731,1.30686,1.30686,157.88
01.02.2012 02:56:00.000,1.30685,1.30685,1.30666,1.30669,164.43
01.02.2012 02:57:00.000,1.30669,1.30674,1.30662,1.30665,151.41
01.02.2012 02:58:00.000,1.30672,1.30672,1.30647,1.30650,119.26
01.02.2012 02:59:00.000,1.30648,1.30648,1.30613,1.30624,209.44
01.02.2012 03:00:00.000,1.30624,1.30626,1.30594,1.30612,212.40
01.02.2012 03:01:00.000,1.30612,1.30642,1.30612,1.30636,220.47
01.02.2012 03:02:00.000,1.30640,1.30663,1.30637,1.30659,126.79
01.02.2012 03:03:00.000,1.30657,1.30661,1.30635,1.30661,161.06
01.02.2012 03:04:00.000,1.30661,1.30662,1.30655,1.30658,109.22
01.02.2012 03:05:00.000,1.30658,1.30663,1.30653,1.30653,107.31
01.02.2012 03:06:00.000,1.30655,1.30655,1.30632,1.30632,146.41
01.02.2012 03:07:00.000,1.30632,1.30658,1.30632,1.30655,108.18
01.02.2012 03:08:00.000,1.30656,1.30671,1.30656,1.30671,127.63
01.02.2012 03:09:00.000,1.30669,1.30669,1.30669,1.30669,23.66
01.02.2012 03:10:00.000,1.30669,1.30677,1.30669,1.30677,34.09
01.02.2012 03:11:00.000,1.30677,1.30679,1.30664,1.30668,154.86
01.02.2012 03:12:00.000,1.30668,1.30674,1.30664,1.30668,51.91
01.02.2012 03:13:00.000,1.30668,1.30671,1.30668,1.30668,62.39
01.02.2012 03:14:00.000,1.30668,1.30672,1.30636,1.30636,107.05
01.02.2012 03:15:00.000,1.30636,1.30647,1.30631,1.30647,130.36
01.02.2012 03:16:00.000,1.30648,1.30662,1.30641,1.30662,106.66
01.02.2012 03:17:00.000,1.30659,1.30673,1.30659,1.30672,81.67
01.02.2012 03:18:00.000,1.30672,1.30686,1.30672,1.30686,91.25
01.02.2012 03:19:00.000,1.30684,1.30684,1.30652,1.30652,109.87
01.02.2012 03:20:00.000,1.30652,1.30662,1.30639,1.30659,116.56
01.02.2012 03:21:00.000,1.30661,1.30670,1.30647,1.30670,84.11
01.02.2012 03:22:00.000,1.30670,1.30692,1.30670,1.30683,92.08
01.02.2012 03:23:00.000,1.30684,1.30686,1.30665,1.30667,74.09
01.02.2012 03:24:00.000,1.30664,1.30664,1.30646,1.30650,94.04
01.02.2012 03:25:00.000,1.30650,1.30703,1.30650,1.30699,169.14
01.02.2012 03:26:00.000,1.30699,1.30714,1.30699,1.30706,116.93
01.02.2012 03:27:00.000,1.30704,1.30704,1.30701,1.30703,69.47
01.02.2012 03:28:00.000,1.30703,1.30744,1.30700,1.30743,118.64
01.02.2012 03:29:00.000,1.30743,1.30750,1.30739,1.30750,66.16
01.02.2012 03:30:00.000,1.30748,1.30748,1.30715,1.30720,185.81
01.02.2012 03:31:00.000,1.30722,1.30773,1.30722,1.30769,137.45
01.02.2012 03:32:00.000,1.30770,1.30770,1.30750,1.30757,184.76
01.02.2012 03:33:00.000,1.30759,1.30761,1.30752,1.30755,79.81
01.02.2012 03:34:00.000,1.30755,1.30764,1.30755,1.30758,80.41
01.02.2012 03:35:00.000,1.30758,1.30758,1.30748,1.30748,51.88
01.02.2012 03:36:00.000,1.30748,1.30749,1.30740,1.30740,78.20
01.02.2012 03:37:00.000,1.30740,1.30749,1.30728,1.30741,98.83
01.02.2012 03:38:00.000,1.30744,1.30754,1.30741,1.30753,52.83
01.02.2012 03:39:00.000,1.30753,1.30767,1.30742,1.30765,102.00
01.02.2012 03:40:00.000,1.30762,1.30769,1.30760,1.30765,109.34
01.02.2012 03:41:00.000,1.30764,1.30765,1.30755,1.30760,94.25
01.02.2012 03:42:00.000,1.30760,1.30761,1.30759,1.30759,100.14
01.02.2012 03:43:00.000,1.30757,1.30759,1.30750,1.30755,69.49
01.02.2012 03:44:00.000,1.30755,1.30762,1.30750,1.30761,103.41
01.02.2012 03:45:00.000,1.30761,1.30761,1.30734,1.30734,104.49
01.02.2012 03:46:00.000,1.30734,1.30739,1.30719,1.30724,134.79
01.02.2012 03:47:00.000,1.30724,1.30735,1.30718,1.30733,135.80
01.02.2012 03:48:00.000,1.30732,1.30736,1.30724,1.30734,40.03
01.02.2012 03:49:00.000,1.30731,1.30734,1.30717,1.30724,163.76
01.02.2012 03:50:00.000,1.30724,1.30724,1.30707,1.30708,93.33
01.02.2012 03:51:00.000,1.30707,1.30707,1.30697,1.30697,122.53
01.02.2012 03:52:00.000,1.30699,1.30712,1.30690,1.30711,116.69
01.02.2012 03:53:00.000,1.30709,1.30710,1.30700,1.30707,180.81
01.02.2012 03:54:00.000,1.30707,1.30711,1.30705,1.30707,93.05
01.02.2012 03:55:00.000,1.30708,1.30715,1.30707,1.30708,127.22
01.02.2012 03:56:00.000,1.30710,1.30710,1.30703,1.30705,125.84
01.02.2012 03:57:00.000,1.30705,1.30709,1.30705,1.30707,36.87
01.02.2012 03:58:00.000,1.30706,1.30711,1.30706,1.30708,35.97
01.02.2012 03:59:00.000,1.30707,1.30707,1.30694,1.30696,174.39
01.02.2012 04:00:00.000,1.30692,1.30695,1.30685,1.30694,181.29
01.02.2012 04:01:00.000,1.30694,1.30703,1.30692,1.30698,94.28
01.02.2012 04:02:00.000,1.30700,1.30701,1.30691,1.30695,63.74
01.02.2012 04:03:00.000,1.30695,1.30710,1.30690,1.30710,106.67
01.02.2012 04:04:00.000,1.30710,1.30714,1.30703,1.30707,136.80
01.02.2012 04:05:00.000,1.30705,1.30721,1.30705,1.30716,34.51
01.02.2012 04:06:00.000,1.30716,1.30731,1.30715,1.30726,137.79
01.02.2012 04:07:00.000,1.30726,1.30729,1.30714,1.30716,189.95
01.02.2012 04:08:00.000,1.30716,1.30722,1.30712,1.30719,92.59
01.02.2012 04:09:00.000,1.30719,1.30720,1.30714,1.30717,69.65
01.02.2012 04:10:00.000,1.30717,1.30718,1.30714,1.30717,43.71
01.02.2012 04:11:00.000,1.30717,1.30718,1.30712,1.30717,131.70
01.02.2012 04:12:00.000,1.30719,1.30734,1.30718,1.30727,118.33
01.02.2012 04:13:00.000,1.30725,1.30732,1.30719,1.30730,107.57
01.02.2012 04:14:00.000,1.30730,1.30732,1.30723,1.30732,119.03
01.02.2012 04:15:00.000,1.30732,1.30733,1.30722,1.30723,103.54
01.02.2012 04:16:00.000,1.30723,1.30729,1.30715,1.30726,83.40
01.02.2012 04:17:00.000,1.30726,1.30731,1.30726,1.30731,65.14
01.02.2012 04:18:00.000,1.30731,1.30747,1.30727,1.30739,103.49
01.02.2012 04:19:00.000,1.30740,1.30748,1.30737,1.30747,74.90
01.02.2012 04:20:00.000,1.30748,1.30763,1.30745,1.30750,116.58
01.02.2012 04:21:00.000,1.30750,1.30750,1.30734,1.30735,124.73
01.02.2012 04:22:00.000,1.30735,1.30737,1.30726,1.30728,77.15
01.02.2012 04:23:00.000,1.30728,1.30732,1.30717,1.30717,111.40
01.02.2012 04:24:00.000,1.30718,1.30719,1.30714,1.30718,57.59
01.02.2012 04:25:00.000,1.30718,1.30718,1.30715,1.30717,38.76
01.02.2012 04:26:00.000,1.30714,1.30740,1.30711,1.30737,120.25
01.02.2012 04:27:00.000,1.30737,1.30737,1.30728,1.30734,36.83
01.02.2012 04:28:00.000,1.30736,1.30738,1.30735,1.30738,17.14
01.02.2012 04:29:00.000,1.30738,1.30746,1.30734,1.30742,71.82
01.02.2012 04:30:00.000,1.30741,1.30748,1.30722,1.30747,205.36
01.02.2012 04:31:00.000,1.30747,1.30751,1.30738,1.30751,185.69
01.02.2012 04:32:00.000,1.30751,1.30751,1.30739,1.30747,91.74
01.02.2012 04:33:00.000,1.30748,1.30748,1.30729,1.30731,105.77
01.02.2012 04:34:00.000,1.30728,1.30739,1.30728,1.30732,39.00
01.02.2012 04:35:00.000,1.30734,1.30734,1.30727,1.30728,41.85
01.02.2012 04:36:00.000,1.30728,1.30736,1.30712,1.30712,96.83
01.02.2012 04:37:00.000,1.30713,1.30730,1.30713,1.30726,93.62
01.02.2012 04:38:00.000,1.30723,1.30730,1.30714,1.30716,96.59
01.02.2012 04:39:00.000,1.30716,1.30724,1.30716,1.30724,51.38
01.02.2012 04:40:00.000,1.30724,1.30724,1.30702,1.30705,176.54
01.02.2012 04:41:00.000,1.30705,1.30707,1.30695,1.30697,119.88
01.02.2012 04:42:00.000,1.30699,1.30702,1.30696,1.30702,43.51
01.02.2012 04:43:00.000,1.30702,1.30704,1.30696,1.30697,68.64
01.02.2012 04:44:00.000,1.30697,1.30710,1.30689,1.30689,141.86
01.02.2012 04:45:00.000,1.30688,1.30712,1.30688,1.30710,91.11
01.02.2012 04:46:00.000,1.30712,1.30712,1.30705,1.30707,56.58
01.02.2012 04:47:00.000,1.30707,1.30709,1.30697,1.30709,42.49
01.02.2012 04:48:00.000,1.30708,1.30708,1.30699,1.30699,69.06
01.02.2012 04:49:00.000,1.30699,1.30705,1.30697,1.30701,85.21
01.02.2012 04:50:00.000,1.30701,1.30709,1.30695,1.30700,115.11
01.02.2012 04:51:00.000,1.30700,1.30711,1.30700,1.30706,108.39
01.02.2012 04:52:00.000,1.30706,1.30711,1.30706,1.30711,71.94
01.02.2012 04:53:00.000,1.30712,1.30715,1.30697,1.30698,110.34
01.02.2012 04:54:00.000,1.30698,1.30708,1.30691,1.30693,78.64
01.02.2012 04:55:00.000,1.30693,1.30694,1.30692,1.30694,22.55
01.02.2012 04:56:00.000,1.30692,1.30692,1.30677,1.30677,101.93
01.02.2012 04:57:00.000,1.30677,1.30677,1.30648,1.30673,179.72
01.02.2012 04:58:00.000,1.30673,1.30673,1.30667,1.30669,68.85
01.02.2012 04:59:00.000,1.30670,1.30670,1.30659,1.30667,112.94
01.02.2012 05:00:00.000,1.30665,1.30665,1.30661,1.30662,66.00
01.02.2012 05:01:00.000,1.30662,1.30662,1.30652,1.30658,92.26
01.02.2012 05:02:00.000,1.30658,1.30661,1.30657,1.30661,30.38
01.02.2012 05:03:00.000,1.30662,1.30663,1.30649,1.30649,80.25
01.02.2012 05:04:00.000,1.30649,1.30658,1.30647,1.30658,141.84
01.02.2012 05:05:00.000,1.30658,1.30671,1.30658,1.30662,164.07
01.02.2012 05:06:00.000,1.30662,1.30679,1.30662,1.30669,78.75
01.02.2012 05:07:00.000,1.30670,1.30672,1.30667,1.30669,34.50
01.02.2012 05:08:00.000,1.30669,1.30685,1.30669,1.30685,61.40
01.02.2012 05:09:00.000,1.30685,1.30694,1.30677,1.30690,176.43
01.02.2012 05:10:00.000,1.30691,1.30708,1.30691,1.30702,157.52
01.02.2012 05:11:00.000,1.30702,1.30712,1.30696,1.30698,159.33
01.02.2012 05:12:00.000,1.30698,1.30710,1.30688,1.30688,97.39
01.02.2012 05:13:00.000,1.30688,1.30688,1.30672,1.30679,94.87
01.02.2012 05:14:00.000,1.30679,1.30692,1.30679,1.30687,86.26
01.02.2012 05:15:00.000,1.30688,1.30688,1.30683,1.30687,38.26
01.02.2012 05:16:00.000,1.30687,1.30688,1.30682,1.30688,50.95
01.02.2012 05:17:00.000,1.30691,1.30697,1.30672,1.30677,119.87
01.02.2012 05:18:00.000,1.30677,1.30677,1.30665,1.30667,58.99
01.02.2012 05:19:00.000,1.30670,1.30675,1.30670,1.30671,13.32
01.02.2012 05:20:00.000,1.30671,1.30681,1.30671,1.30677,72.45
01.02.2012 05:21:00.000,1.30677,1.30677,1.30673,1.30674,89.29
01.02.2012 05:22:00.000,1.30674,1.30678,1.30669,1.30678,227.87
01.02.2012 05:23:00.000,1.30678,1.30686,1.30678,1.30679,50.50
01.02.2012 05:24:00.000,1.30677,1.30681,1.30656,1.30667,107.40
01.02.2012 05:25:00.000,1.30666,1.30671,1.30666,1.30668,82.18
01.02.2012 05:26:00.000,1.30670,1.30670,1.30656,1.30658,112.44
01.02.2012 05:27:00.000,1.30658,1.30659,1.30648,1.30651,161.70
01.02.2012 05:28:00.000,1.30651,1.30660,1.30651,1.30656,98.63
01.02.2012 05:29:00.000,1.30657,1.30662,1.30651,1.30657,129.07
01.02.2012 05:30:00.000,1.30657,1.30663,1.30653,1.30663,66.73
01.02.2012 05:31:00.000,1.30664,1.30664,1.30654,1.30657,63.84
01.02.2012 05:32:00.000,1.30659,1.30659,1.30640,1.30651,158.06
01.02.2012 05:33:00.000,1.30651,1.30663,1.30651,1.30661,92.37
01.02.2012 05:34:00.000,1.30662,1.30672,1.30662,1.30668,122.88
01.02.2012 05:35:00.000,1.30668,1.30668,1.30659,1.30662,94.48
01.02.2012 05:36:00.000,1.30662,1.30665,1.30662,1.30663,115.28
01.02.2012 05:37:00.000,1.30663,1.30666,1.30661,1.30664,42.94
01.02.2012 05:38:00.000,1.30664,1.30666,1.30663,1.30663,89.25
01.02.2012 05:39:00.000,1.30663,1.30666,1.30663,1.30664,54.72
01.02.2012 05:40:00.000,1.30665,1.30667,1.30662,1.30662,78.83
01.02.2012 05:41:00.000,1.30664,1.30680,1.30664,1.30680,101.41
01.02.2012 05:42:00.000,1.30680,1.30680,1.30677,1.30678,66.58
01.02.2012 05:43:00.000,1.30676,1.30678,1.30676,1.30678,48.66
01.02.2012 05:44:00.000,1.30678,1.30693,1.30678,1.30685,91.20
01.02.2012 05:45:00.000,1.30681,1.30708,1.30681,1.30700,116.02
01.02.2012 05:46:00.000,1.30700,1.30702,1.30696,1.30698,80.94
01.02.2012 05:47:00.000,1.30698,1.30699,1.30692,1.30697,133.97
01.02.2012 05:48:00.000,1.30698,1.30698,1.30691,1.30691,50.97
01.02.2012 05:49:00.000,1.30688,1.30691,1.30685,1.30688,41.48
01.02.2012 05:50:00.000,1.30688,1.30692,1.30674,1.30676,122.56
01.02.2012 05:51:00.000,1.30676,1.30679,1.30668,1.30671,126.50
01.02.2012 05:52:00.000,1.30673,1.30675,1.30664,1.30667,186.11
01.02.2012 05:53:00.000,1.30670,1.30672,1.30659,1.30661,80.54
01.02.2012 05:54:00.000,1.30660,1.30665,1.30658,1.30665,115.29
01.02.2012 05:55:00.000,1.30665,1.30676,1.30656,1.30676,88.42
01.02.2012 05:56:00.000,1.30677,1.30677,1.30674,1.30677,74.67
01.02.2012 05:57:00.000,1.30677,1.30698,1.30677,1.30697,110.80
01.02.2012 05:58:00.000,1.30697,1.30703,1.30691,1.30701,114.09
01.02.2012 05:59:00.000,1.30701,1.30704,1.30679,1.30685,128.77
01.02.2012 06:00:00.000,1.30685,1.30697,1.30684,1.30695,146.35
01.02.2012 06:01:00.000,1.30693,1.30705,1.30676,1.30683,174.60
01.02.2012 06:02:00.000,1.30683,1.30684,1.30669,1.30671,143.05
01.02.2012 06:03:00.000,1.30671,1.30690,1.30670,1.30687,104.93
01.02.2012 06:04:00.000,1.30687,1.30689,1.30666,1.30669,121.63
01.02.2012 06:05:00.000,1.30669,1.30669,1.30652,1.30664,165.08
01.02.2012 06:06:00.000,1.30665,1.30665,1.30653,1.30661,89.34
01.02.2012 06:07:00.000,1.30661,1.30661,1.30631,1.30631,113.54
01.02.2012 06:08:00.000,1.30631,1.30631,1.30602,1.30616,185.39
01.02.2012 06:09:00.000,1.30616,1.30657,1.30616,1.30657,149.92
01.02.2012 06:10:00.000,1.30656,1.30656,1.30638,1.30649,135.60
01.02.2012 06:11:00.000,1.30649,1.30652,1.30646,1.30650,124.63
01.02.2012 06:12:00.000,1.30652,1.30663,1.30651,1.30654,144.93
01.02.2012 06:13:00.000,1.30654,1.30660,1.30652,1.30659,96.96
01.02.2012 06:14:00.000,1.30659,1.30677,1.30656,1.30670,103.31
01.02.2012 06:15:00.000,1.30670,1.30676,1.30666,1.30669,103.59
01.02.2012 06:16:00.000,1.30669,1.30669,1.30665,1.30665,27.24
01.02.2012 06:17:00.000,1.30665,1.30665,1.30623,1.30628,199.71
01.02.2012 06:18:00.000,1.30628,1.30634,1.30622,1.30629,133.11
01.02.2012 06:19:00.000,1.30629,1.30630,1.30540,1.30541,219.14
01.02.2012 06:20:00.000,1.30542,1.30577,1.30542,1.30550,219.61
01.02.2012 06:21:00.000,1.30552,1.30553,1.30531,1.30537,228.23
01.02.2012 06:22:00.000,1.30537,1.30571,1.30537,1.30558,201.99
01.02.2012 06:23:00.000,1.30558,1.30573,1.30555,1.30558,171.84
01.02.2012 06:24:00.000,1.30558,1.30565,1.30527,1.30530,160.42
01.02.2012 06:25:00.000,1.30529,1.30529,1.30488,1.30514,307.14
01.02.2012 06:26:00.000,1.30514,1.30516,1.30451,1.30464,301.04
01.02.2012 06:27:00.000,1.30464,1.30489,1.30461,1.30482,194.59
01.02.2012 06:28:00.000,1.30482,1.30510,1.30482,1.30494,236.90
01.02.2012 06:29:00.000,1.30492,1.30494,1.30459,1.30490,228.42
01.02.2012 06:30:00.000,1.30490,1.30515,1.30485,1.30515,241.26
01.02.2012 06:31:00.000,1.30515,1.30518,1.30479,1.30493,263.15
01.02.2012 06:32:00.000,1.30494,1.30503,1.30490,1.30502,190.18
01.02.2012 06:33:00.000,1.30502,1.30502,1.30489,1.30497,136.51
